nome_cliente_22;codice_articolo_22;articolo_colore_22;unità_di_misura_22;quantita_22;imponibile_22
I.R.T.E. SRL;PF0129701TP0ATP1089;78/18 APE PA6 TINTO PASTA - NERO TINTO PASTA;KG;3025,2399969101;22689,59
I.R.T.E. SRL;PF0129701TP0ATP1095;78/18 APE PA6 TINTO PASTA - BIANCO OTTICO TINTO PASTA;KG;311,469997406006;2336,06
I.R.T.E. SRL;PF0129701TT0I661169;78/2 MELANGE INTER PA 66 - BLU MELANGE 1811;KG;845,070002794266;12672,48
I.R.T.E. SRL;PF0129701TT0I661293;78/2 MELANGE INTER PA 66 - BROWN MEL.;KG;322,869999885559;4681,67
I.R.T.E. SRL;PF0129786820M661002;78/68/2  RIT 200 GIRI PA 66 - BIANCO;KG;3688,41000986099;61164,44
I.R.T.E. SRL;PF0129786820M661152;78/68/2  RIT 200 GIRI PA 66 - BLU MOON;KG;54,8100004196167;876,96
I.R.T.E. SRL;PF0129786820M661250;78/68/2  RIT 200 GIRI PA 66 - GIALLO BANANA;KG;826,95999956131;13281,29
I.R.T.E. SRL;PF0129LU1400XP61243;140 LUCIDO RIT 200 S PA 6 - DEEP BLUE;KG;1,60000002384186;30
I.R.T.E. SRL;PF0129LU1400XP61296;140 LUCIDO RIT 200 S PA 6 - NERO;KG;1;30
I.R.T.E. SRL;PF0129LU1400XP61299;140 LUCIDO RIT 200 S PA 6 - GRIGIO LUCIDO A CAMP.;KG;2;60
I.R.T.E. SRL;PF0129LU1400XP61300;140 LUCIDO RIT 200 S PA 6 - ANTRACITE LUCIDO A CAMP.;KG;2;60
I.R.T.E. SRL;PF0129LUC700XP61140;70 LUCIDO RIT PA 6 - GREGGIO;KG;4,96999979019165;79,52
I.R.T.E. SRL;PF0129SL7840!661325;78/46/2 SUPER LUCIDO RIT 110 S PA 66 - NERO LUCIDO;KG;1;30
I.R.T.E. SRL;PF0129V70/20V661019;70/2 VOLUMINIZZATO INTERL. PA 66 - BLU 8100;KG;3814,17000627518;40615,09
I.R.T.E. SRL;PF0129V70/20V661023;70/2 VOLUMINIZZATO INTERL. PA 66 - NOCE;KG;27,2800002098083;294,63
I.R.T.E. SRL;PF0129V70/20V661064;70/2 VOLUMINIZZATO INTERL. PA 66 - NERO 0006;KG;636,409998208284;7198,28
I.R.T.E. SRL;PF0129V70/20V661133;70/2 VOLUMINIZZATO INTERL. PA 66 - WHITE 0001;KG;911,059999108315;9954,14
I.R.T.E. SRL;PF0129V70/20V661194;70/2 VOLUMINIZZATO INTERL. PA 66 - SILVER 1021;KG;409,150002241135;4418,83
I.R.T.E. SRL;PF0129V70/20V661211;70/2 VOLUMINIZZATO INTERL. PA 66 - GRIGIO SEPPIA;KG;26,7699999809265;289,11
I.R.T.E. SRL;PF0129V70/20V661223;70/2 VOLUMINIZZATO INTERL. PA 66 - BLU 257;KG;147,450001239777;1916,85
I.R.T.E. SRL;PF0129V70/20V661235;70/2 VOLUMINIZZATO INTERL. PA 66 - NERO 951/2020;KG;1603,60000085831;19209,32
I.R.T.E. SRL;PF0129V70/20V661243;70/2 VOLUMINIZZATO INTERL. PA 66 - DEEP BLUE;KG;3238,40999925137;35803,24
I.R.T.E. SRL;PF0129V70/20V661248;70/2 VOLUMINIZZATO INTERL. PA 66 - BLU ADMIRAL;KG;37,9800004959106;376
I.R.T.E. SRL;PF0129V70/20V661272;70/2 VOLUMINIZZATO INTERL. PA 66 - BLACK BLUE;KG;241,660000562668;2549,17
I.R.T.E. SRL;PF0129V70/20V661278;70/2 VOLUMINIZZATO INTERL. PA 66 - GREEN ARMY;KG;67,3399996757507;774,43
I.R.T.E. SRL;PF0129V70/20V661281;70/2 VOLUMINIZZATO INTERL. PA 66 - BLU 956;KG;568,170000553131;6812,71
I.R.T.E. SRL;PF0129V70/20V661283;70/2 VOLUMINIZZATO INTERL. PA 66 - AZZURRO GENIO;KG;155,419998645782;1538,65
I.R.T.E. SRL;PF0129V70/20V661284;70/2 VOLUMINIZZATO INTERL. PA 66 - NIGHT GREEN;KG;333,520001411438;3611,72
I.R.T.E. SRL;PF0129V70/20V661286;70/2 VOLUMINIZZATO INTERL. PA 66 - GRIGIO ANTRACITE;KG;3,91000008583069;38,71
I.R.T.E. SRL;PF0129V70/20V661287;70/2 VOLUMINIZZATO INTERL. PA 66 - SOLID BLUE;KG;146,399998664856;1683,61
I.R.T.E. SRL;PF0129V70/20V661292;70/2 VOLUMINIZZATO INTERL. PA 66 - GRIGIO ANTRACITE;KG;1;30
I.R.T.E. SRL;PF0129V70/20V661295;70/2 VOLUMINIZZATO INTERL. PA 66 - VERDE SCURO;KG;1;30
I.R.T.E. SRL;PF0129V70/20V661298;70/2 VOLUMINIZZATO INTERL. PA 66 - ROSSO 101/1887;KG;1240,17000150681;14488,45
I.R.T.E. SRL;PF0129V70/20V661303;70/2 VOLUMINIZZATO INTERL. PA 66 - FIRED BRICK;KG;24,3899998664856;268,29
I.R.T.E. SRL;PF0129V70/20V661304;70/2 VOLUMINIZZATO INTERL. PA 66 - TWILIGHT BLUE;KG;19,2699999809265;222,77
I.R.T.E. SRL;PF0129V70/20V661305;70/2 VOLUMINIZZATO INTERL. PA 66 - TAPESTRY;KG;20,9599997997284;272,48
I.R.T.E. SRL;PF0129V70/20V661306;70/2 VOLUMINIZZATO INTERL. PA 66 - ROSIN;KG;1,46000003814697;30
I.R.T.E. SRL;PF0129V70/20V661307;70/2 VOLUMINIZZATO INTERL. PA 66 - GINGER BREAD;KG;19,9299998283386;259,09
I.R.T.E. SRL;PF0129V70/20V661308;70/2 VOLUMINIZZATO INTERL. PA 66 - STRETCH LIMO;KG;20,4099998474121;224,51
I.R.T.E. SRL;PF0129V70/20V661309;70/2 VOLUMINIZZATO INTERL. PA 66 - RUM RAISIN;KG;19,7599997520447;256,88
I.R.T.E. SRL;PF0129V70/20V661310;70/2 VOLUMINIZZATO INTERL. PA 66 - STARGAZER;KG;18,1500000953674;235,95
I.R.T.E. SRL;PF0129V70/20V661311;70/2 VOLUMINIZZATO INTERL. PA 66 - BRISTOL BLACK;KG;1,5;30
I.R.T.E. SRL;PF0129V70/20V661316;70/2 VOLUMINIZZATO INTERL. PA 66 - SKYDIVER 19-4151 TPX;KG;224,449997425079;2917,85
I.R.T.E. SRL;PF0129V70/20V661327;70/2 VOLUMINIZZATO INTERL. PA 66 - VERDE SCURO;KG;229,880001544952;3005,44
I.R.T.E. SRL;PR01290001;;;0;433,33
I.R.T.E. SRL;PR01290019;;;0;292,82
VARTES SRL;;;;;
VARTES SRL;PF0137100/20XEX1019;100/2 ELAS RIT FLEXI PA 66 - COD. 230;KG;21,0900001525879;310,03
VARTES SRL;PR01370019;;;0;42,18
SARAFLEX SRL;;;;;
SARAFLEX SRL;PF0143100/20XEX1000;100/2 ELAS RIT FLEXI PA 66 - CANDIDO;KG;21,6500000953674;238,15
SARAFLEX SRL;PR01430019;;;0;43,3
SAFTE S.R.L.;;;NR;;896,05
SAFTE S.R.L.;;;;;
SAFTE S.R.L.;PF0148070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - BIANCO;KG;1417,71999847889;17774,33
SAFTE S.R.L.;PF0148070/20XEX1002;70/2 ELAS RIT FLEXI PA 66 - NOCE;KG;156,220001220703;2187,08
SAFTE S.R.L.;PF0148070/20XEX1003;70/2 ELAS RIT FLEXI PA 66 - GRIGIO 1002;KG;577,449998140335;8084,3
SAFTE S.R.L.;PF0148070/40XEX1000;70/4 ELAS RIT FLEXI PA 66 - BIANCO;KG;1,98000001907349;26,73
SAFTE S.R.L.;PF0148100/20XEX1006;100/2 ELAS RIT FLEXI PA 66 - NERO;KG;335,560000419617;4697,84
MAGLIFICIO RIPA SPA;;;NR;1;578,24
MAGLIFICIO RIPA SPA;;;KG;159,749996185303;-2473,84
MAGLIFICIO RIPA SPA;;;;0;0
MAGLIFICIO RIPA SPA;PF0151786810A661022;78/68/1 ELAS APE PA 66 - H801 ELECTRA;KG;473,489998221397;7481,14
MAGLIFICIO RIPA SPA;PF0151786810A661023;78/68/1 ELAS APE PA 66 - GOLDEN SAND GB002;KG;366,760003328323;5661,89
MAGLIFICIO RIPA SPA;PF0151786810A661026;78/68/1 ELAS APE PA 66 - H575 LONG ISLAND;KG;463,760003089905;7327,4
MAGLIFICIO RIPA SPA;PF0151786810A661027;78/68/1 ELAS APE PA 66 - 6013 BLUE;KG;729,74000120163;11529,91
MAGLIFICIO RIPA SPA;PF0151786810A661028;78/68/1 ELAS APE PA 66 - H335 HAREM;KG;386,200001478195;6139,05
MAGLIFICIO RIPA SPA;PF0151786810A661029;78/68/1 ELAS APE PA 66 - H101 SETA;KG;406,200000047684;6417,97
RIBBONTEX SRL UNINOMINALE;;;;;
RIBBONTEX SRL UNINOMINALE;PF0153070/20XP61001;70/2 ELAS RIT PA 6 - NERO A CAMPIONE;KG;194,64999961853;1946,5
RIBBONTEX SRL UNINOMINALE;PF0153070/20XP61003;70/2 ELAS RIT PA 6 - GRIGIO GM 332;KG;143,359999537468;1433,6
RIBBONTEX SRL UNINOMINALE;PF0153078240IRE1004;78/24/1  INT. RENYCLE 100% GRS PA 6 - GREGGIO;KG;12,9799995422363;142,78
RIBBONTEX SRL UNINOMINALE;PR01530007;;;0;507,02
CIZETA MEDICALI SPA;;;;;
CIZETA MEDICALI SPA;PF0160070/20XEX1018;70/2 ELAS RIT FLEXI PA 66 - 928 TURCHESE;KG;21,3000001907349;308,86
CIZETA MEDICALI SPA;PR01600019;;;0;42,6
EMMETEX ITALIA SNC DI MARMO N. & C.;;;;;
EMMETEX ITALIA SNC DI MARMO N. & C.;PF0166070/20XFL1102;70/2 ELAS RIT FLEXY PA 6 - NERO;KG;11,1800003051758;117,39
EMMETEX ITALIA SNC DI MARMO N. & C.;PF0166070/20XP61022;70/2 ELAS RIT PA 6 - E 60 RUBINO N;KG;27,5500001907349;275,5
EMMETEX ITALIA SNC DI MARMO N. & C.;PF0166070/20XP61053;70/2 ELAS RIT PA 6 - BLEU E 11;KG;50,1900000572205;527
EMMETEX ITALIA SNC DI MARMO N. & C.;PF0166070/20XP61063;70/2 ELAS RIT PA 6 - E 4 ANTRACITE;KG;117,500000953674;1280,75
EMMETEX ITALIA SNC DI MARMO N. & C.;PF0166070/20XP61064;70/2 ELAS RIT PA 6 - BLEU 1510 MARCO;KG;146,490001320839;1464,9
EMMETEX ITALIA SNC DI MARMO N. & C.;PF0166070/20XP61073;70/2 ELAS RIT PA 6 - E 19 BLUETTE;KG;103,529998779297;1087,07
EMMETEX ITALIA SNC DI MARMO N. & C.;PF0166070/20XP61074;70/2 ELAS RIT PA 6 - ROSSO ERMAN;KG;108,839999198914;1088,4
EMMETEX ITALIA SNC DI MARMO N. & C.;PR01660019;;;0;55,1
CAL. DI PARABIAGO M.RE DE PAOLINI SPA;;;;;
CAL. DI PARABIAGO M.RE DE PAOLINI SPA;PF0172563410A661001;56/34/1 FLEXY APE PA 66 - NERO 002;KG;1,00999999046326;30
CAL. DI PARABIAGO M.RE DE PAOLINI SPA;PF017267/200K661001;67/20 LISCIO VOILE RIT 450 GIRI PA 66 - NERO 002;KG;696,029999732971;14616,63
CAL. DI PARABIAGO M.RE DE PAOLINI SPA;PR01720010;;;0;139,2
MARA DI RIVABEN LUCA & C. S.N.C.;;;;;
MARA DI RIVABEN LUCA & C. S.N.C.;PF0176070/20X661000;70/2 ELAS RIT PA 66 - BEIGE 989;KG;89,9200005531311;1073,8
MARA DI RIVABEN LUCA & C. S.N.C.;PF0176070/20X661004;70/2 ELAS RIT PA 66 - BLU BS266;KG;20,9200000762939;247,9
MARA DI RIVABEN LUCA & C. S.N.C.;PF0176070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - BEIGE 989;KG;39,9900007247925;599,85
MARA DI RIVABEN LUCA & C. S.N.C.;PR01760019;;;0;166,66
CATEX SRL;;;KG;7344,01000976563;27592,83
CATEX SRL;;;n;;4,62
CATEX SRL;;;NR;;-7876,96
CATEX SRL;;;N;;-5676,45
CATEX SRL;;;N.;;-2055,81
CATEX SRL;;;nr;;-679,69
CATEX SRL;;;;0;0
CATEX SRL;PF0180070/20IYG1014;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13138 NOTTE;KG;107,470000088215;1655,03
CATEX SRL;PF0180070/20IYG1019;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13174 BLU;KG;41,1899995803833;634,32
CATEX SRL;PF0180070/20IYG1044;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13155 BOTTIGLIA;KG;51,2800005376339;820,48
CATEX SRL;PF0180070/20IYG1051;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13171 MUSCHIO;KG;32,7600000798702;504,5
CATEX SRL;PF0180070/20IYG1065;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13196 CIOCCOLATA;KG;142,950000047684;2201,43
CATEX SRL;PF0180070/20IYG1071;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13178 GIALLO FLUO;KG;50,1800001561642;802,88
CATEX SRL;PF0180070/20IYG1073;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13104 COLOMBO;KG;90,2300017178059;1389,56
CATEX SRL;PF0180070/20IYG1086;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13145 RUBINO;KG;133,809999585152;2060,68
CATEX SRL;PF0180070/20IYG1087;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13100 GREZZO;KG;174,120001554489;2744,97
CATEX SRL;PF0180070/20IYG1095;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13124 ASFALTO;KG;191,570000976324;2950,18
CATEX SRL;PF0180070/20IYG1115;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13107 ORO;KG;33,289999961853;512,66
CATEX SRL;PF0180070/20IYG1124;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13129 NERO GRS 100;KG;1653,47999501228;25463,55
CATEX SRL;PF0180070/20IYG1131;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13229 OLTREMARE;KG;203,420001268387;3132,65
CATEX SRL;PF0180070/20IYG1132;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13231 PIETRA;KG;32,2499996572733;496,66
CATEX SRL;PF0180070/20IYG1133;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13238 TURTLE;KG;441,14000114426;6850,49
CATEX SRL;PF0180070/20IYG1134;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13219 LIME;KG;132,50000077486;2040,5
CATEX SRL;PF0180070/20IYG1135;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13101 BIANCO OTT;KG;171,260000228882;2637,42
CATEX SRL;PF0180070/20IYG1136;70/2 ELAS INT YESS GREEN GRS 100 PA 6 - 13241 AVORIO;KG;1,34999999403954;55,44
CATEX SRL;PR01800006;;;0;25,1
CATEX SRL;PR01800007;;;0;429,23
TRERE' INNOVATION S.R.L.;;;KG;928,649990081787;-8390,96
TRERE' INNOVATION S.R.L.;;;G;141,110000610352;-155,22
TRERE' INNOVATION S.R.L.;;;;0;0
TRERE' INNOVATION S.R.L.;PF0309030/204661123;30/2 ELAS CUC PA 66 - FLUO BORGINI RED;KG;18,0100003480911;458,4
TRERE' INNOVATION S.R.L.;PF0309030/204661185;30/2 ELAS CUC PA 66 - PEACH FLURO;KG;18,1099996566772;465,46
TRERE' INNOVATION S.R.L.;PF0309030/204661214;30/2 ELAS CUC PA 66 - FIESTA 17-1564;KG;28,1799998283386;702,02
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1123;40/2 ELAS RIT FLEXI PA 66 - FLUO BORGINI RED;KG;53,2400014400482;839,58
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1144;40/2 ELAS RIT FLEXI PA 66 - FIERY CORAL 15-1456 TN FLUO;KG;30,4399995803833;447,47
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1157;40/2 ELAS RIT FLEXI PA 66 - BLUE INSIGNA E07;KG;144,489999651909;2124,01
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1178;40/2 ELAS RIT FLEXI PA 66 - VIOLA RV889;KG;40,5699996948242;513,21
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1180;40/2 ELAS RIT FLEXI PA 66 - BEIGE MB 402;KG;40,0100002288818;506,12
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1181;40/2 ELAS RIT FLEXI PA 66 - VISION 5262;KG;40,3200011253357;510,05
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1182;40/2 ELAS RIT FLEXI PA 66 - BERENJENA 4350;KG;40,1799993515015;508,29
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1183;40/2 ELAS RIT FLEXI PA 66 - CORDA E76;KG;38,9699997901917;492,97
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1184;40/2 ELAS RIT FLEXI PA 66 - PRUGNA E78;KG;39,4899997711182;499,55
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1185;40/2 ELAS RIT FLEXI PA 66 - PEACH FLURO;KG;123,17000067234;1906,45
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1188;40/2 ELAS RIT FLEXI PA 66 - AZURE BLUE 17-4139;KG;38,6900005340576;489,44
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1189;40/2 ELAS RIT FLEXI PA 66 - DEEP LAKE 18-4834;KG;39,6700010299683;501,82
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1190;40/2 ELAS RIT FLEXI PA 66 - FOLIAGE GREEN 18-6018;KG;39,9900002479553;505,88
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1191;40/2 ELAS RIT FLEXI PA 66 - LODEN FROST 17-0210;KG;40,7300000190735;515,24
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1192;40/2 ELAS RIT FLEXI PA 66 - FERN GREEN 16-0430;KG;40,0799999237061;507,02
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1193;40/2 ELAS RIT FLEXI PA 66 - MOCK ORANGE 15-1245;KG;41,6799993515015;527,25
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1194;40/2 ELAS RIT FLEXI PA 66 - WISTFUL MAUVE 17-1511;KG;40,6300001144409;513,97
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1206;40/2 ELAS RIT FLEXI PA 66 - GHISA 400;KG;645,699999570847;9039,8
TRERE' INNOVATION S.R.L.;PF0309040/20XEX1214;40/2 ELAS RIT FLEXI PA 66 - FIESTA 17-1564;KG;121,860000133514;1772,04
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1083;70/2 ELAS RIT FLEXY PA 6 - FIERY RED 18-1664;KG;21,0099992752075;221,66
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1120;70/2 ELAS RIT FLEXY PA 6 - NERO;KG;933,470001101494;9379,96
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1126;70/2 ELAS RIT FLEXY PA 6 - BOMBAY BROWN 18-1250 TPX;KG;42,789999961853;425,77
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1133;70/2 ELAS RIT FLEXY PA 6 - CIPRESSO 2020;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1135;70/2 ELAS RIT FLEXY PA 6 - BLACK 1008;KG;324,019994735718;3434,61
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1174;70/2 ELAS RIT FLEXY PA 6 - KELP 17-1022;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1186;70/2 ELAS RIT FLEXY PA 6 - BEIGE MB401;KG;189,299999952316;2045,16
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1187;70/2 ELAS RIT FLEXY PA 6 - ROSSO R082;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1196;70/2 ELAS RIT FLEXY PA 6 - ANTHRACITE 803;KG;74,6999998092651;754,46
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1199;70/2 ELAS RIT FLEXY PA 6 - ROSA RV646;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1200;70/2 ELAS RIT FLEXY PA 6 - VINACCIA RB331;KG;23,1100008487701;263,15
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1201;70/2 ELAS RIT FLEXY PA 6 - DUCK GREEN 18-6011 TCX;KG;21,1699993610382;242,69
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1217;70/2 ELAS RIT FLEXY PA 6 - MARRONE VR380;KG;1,04999995231628;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1221;70/2 ELAS RIT FLEXY PA 6 - FUNGO 62656;KG;88,299998998642;955,28
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1223;70/2 ELAS RIT FLEXY PA 6 - ROSSO R121;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1229;70/2 ELAS RIT FLEXY PA 6 - FIERY CORAL DARK FLUO 15-1456 TN;KG;448,710001945496;4756,31
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1234;70/2 ELAS RIT FLEXY PA 6 - GREEN GECKO FLUO 13-0340 TN;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1235;70/2 ELAS RIT FLEXY PA 6 - COCKATOO 14-5420 TPX;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/20XFL1239;70/2 ELAS RIT FLEXY PA 6 - ROUGE RED 18-1755;KG;46,4299993515015;489,84
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1008;70/3 ELAS RIT FLEXY PA 6 - BIANCO;KG;945,650001764297;9609,89
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1024;70/3 ELAS RIT FLEXY PA 6 - GIALLO 2030;KG;129,509999990463;1327,85
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1043;70/3 ELAS RIT FLEXY PA 6 - CORAL FLUO 15-1456;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1085;70/3 ELAS RIT FLEXY PA 6 - SULPHUR SPRING 13-0650;KG;46,4600005149841;466,93
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1088;70/3 ELAS RIT FLEXY PA 6 - CONCORD GRAPE 18-3218;KG;49,0199999809265;492,66
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1104;70/3 ELAS RIT FLEXY PA 6 - MAGENTA 17-2036 TPX;KG;49,8299999237061;500,79
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1120;70/3 ELAS RIT FLEXY PA 6 - NERO;KG;262,499999403954;2638,13
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1131;70/3 ELAS RIT FLEXY PA 6 - SHOCKING ORANGE FLUO 15-1360 TN;KG;848,879999876022;9231,19
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1135;70/3 ELAS RIT FLEXY PA 6 - BLACK 1008;KG;3920,00999546051;40908,07
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1148;70/3 ELAS RIT FLEXY PA 6 - 18-1756 TPX TEABERRY;KG;148,870001792908;1518,49
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1151;70/3 ELAS RIT FLEXY PA 6 - SALVIA 2021;KG;284,459999799728;2923,72
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1160;70/3 ELAS RIT FLEXY PA 6 - GIALLO G003;KG;44,6000003814697;470,53
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1161;70/3 ELAS RIT FLEXY PA 6 - HOLLY BERRY 17-1633;KG;722,869996666908;7264,85
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1170;70/3 ELAS RIT FLEXY PA 6 - FUXIA RV699;KG;0,920000016689301;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1178;70/3 ELAS RIT FLEXY PA 6 - VIOLA RV889;KG;44,2700004577637;444,92
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1179;70/3 ELAS RIT FLEXY PA 6 -  BRUCIATO 60;KG;42,5299998521805;427,43
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1180;70/3 ELAS RIT FLEXY PA 6 - BEIGE MB 402;KG;42,3499994277954;425,62
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1181;70/3 ELAS RIT FLEXY PA 6 - VISION 5262;KG;41,9400005340576;421,5
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1182;70/3 ELAS RIT FLEXY PA 6 - BERENJENA 4350;KG;40,8599996566772;410,65
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1183;70/3 ELAS RIT FLEXY PA 6 - CORDA E76;KG;40,9500005245209;411,55
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1184;70/3 ELAS RIT FLEXY PA 6 - PRUGNA E78;KG;41,1000003814697;413,05
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1188;70/3 ELAS RIT FLEXY PA 6 - AZURE BLUE 17-4139;KG;41,5299997329712;417,38
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1189;70/3 ELAS RIT FLEXY PA 6 - DEEP LAKE 18-4834;KG;40,4800004959106;406,82
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1190;70/3 ELAS RIT FLEXY PA 6 - FOLIAGE GREEN 18-6018;KG;40,0699994564056;402,71
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1191;70/3 ELAS RIT FLEXY PA 6 - LODEN FROST 17-0210;KG;44,589999973774;448,13
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1192;70/3 ELAS RIT FLEXY PA 6 - FERN GREEN 16-0430;KG;41,8900003433228;420,99
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1193;70/3 ELAS RIT FLEXY PA 6 - MOCK ORANGE 15-1245;KG;40,6700000762939;408,73
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1194;70/3 ELAS RIT FLEXY PA 6 - WISTFUL MAUVE 17-1511;KG;41,2500007152557;414,57
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1195;70/3 ELAS RIT FLEXY PA 6 - VIOLA RV888;KG;41,089998960495;438,82
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1198;70/3 ELAS RIT FLEXY PA 6 - GRIGIO GM327;KG;47,0500004291534;499,6
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1202;70/3 ELAS RIT FLEXY PA 6 - NILE GREEN 14-0121 TCX;KG;1,00999999046326;30
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1203;70/3 ELAS RIT FLEXY PA 6 - BORDO' RB351;KG;82,6799986362457;895,46
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1204;70/3 ELAS RIT FLEXY PA 6 - FUXIA RV890;KG;41,5800006389618;443,81
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1205;70/3 ELAS RIT FLEXY PA 6 - GREEN 1051;KG;51,6300010681152;544,7
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1207;70/3 ELAS RIT FLEXY PA 6 - MUSGO 4313;KG;41,0799999237061;419,02
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1208;70/3 ELAS RIT FLEXY PA 6 - AZUL CLARO 4337;KG;41,5499992370605;423,8
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1210;70/3 ELAS RIT FLEXY PA 6 - KAKI 5404;KG;39,1799993515015;399,63
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1213;70/3 ELAS RIT FLEXY PA 6 - BLU BM048;KG;19,9800004959106;203,79
TRERE' INNOVATION S.R.L.;PF0309070/30XFL1214;70/3 ELAS RIT FLEXY PA 6 - FIESTA 17-1564;KG;443,519996166229;4626,57
